yearBuilt,longitude,latitude,price,bedrooms,bathrooms,area
-1.0,-73.880383,40.84581,"$1,786/mo",1.0,1.0,
-1.0,-73.884549,40.84008,"$2,200/mo",3.0,1.0,1000.0
-1.0,-73.874423,40.839594,"$2,300/mo",3.0,1.0,1800.0
-1.0,-73.88231,40.85012,"$1,986/mo",2.0,1.0,
-1.0,-73.87357,40.83981,"$2,300/mo",3.0,1.0,850.0
-1.0,-73.87067,40.83901,"$2,575/mo",3.0,1.0,
1900.0,-73.888716,40.842328,"$2,300/mo",2.0,1.0,
-1.0,-73.870328,40.838684,"$2,000/mo",2.0,1.0,
-1.0,-73.887774,40.842733,"$1,836/mo",3.0,3.0,
1922.0,-73.867723,40.84239,"$1,836/mo",3.0,3.0,
-1.0,-73.88107,40.84539,"$1,636/mo",1.0,1.0,
-1.0,-73.88685,40.843299,"$1,950/mo",3.0,1.0,
-1.0,-73.886253,40.832851,"$2,554/mo",3.0,1.0,
-1.0,-73.88792,40.84383,"$2,100/mo",2.0,1.0,850.0
-1.0,-73.866296,40.839795,"$1,519/mo",1.0,1.0,700.0
-1.0,-73.882696,40.843679,"$1,500/mo",1.0,1.0,
-1.0,-73.88231,40.85012,"$1,986/mo",2.0,1.0,
-1.0,-73.88786,40.84212,"$1,475/mo",1.0,1.0,
-1.0,-73.88231,40.85012,"$1,986/mo",2.0,1.0,
1920.0,-73.867157,40.84328,"$2,500/mo",4.0,1.0,2197.0
-1.0,-73.83102,40.84216,"$4,000/mo",4.0,2.5,1500.0
-1.0,-73.834198,40.850287,"$2,000/mo",2.0,1.0,850.0
-1.0,-73.846473,40.839809,"$1,550/mo",1.0,1.0,
-1.0,-73.83136,40.84733,"$2,000/mo",2.0,1.0,
1930.0,-73.83131,40.84931,"$2,050/mo",2.0,1.0,700.0
-1.0,-73.848946,40.84652,"$1,550/mo",1.0,1.0,
-1.0,-73.830765,40.83497,"$2,000/mo",2.0,1.0,
1950.0,-73.848601,40.847809,"$2,400/mo",3.0,1.0,1850.0
-1.0,-73.829402,40.852481,"$2,250/mo",3.0,1.0,2000.0
-1.0,-73.84849,40.83802,"$1,250/mo",1.0,1.0,
-1.0,-73.83319,40.84949,"$2,000/mo",2.0,1.0,
-1.0,-73.83297,40.85071,"$1,550/mo",1.0,1.0,725.0
-1.0,-73.84812,40.84308,"$1,800/mo",2.0,1.0,
1940.0,-73.852891,40.856948,"$1,450/mo",0.0,1.0,3375.0
-1.0,-73.82976,40.83698,"$1,900/mo",2.0,1.0,
-1.0,-73.830617,40.847938,"$1,100/mo",0.0,1.0,500.0
-1.0,-73.834,40.84956,"$2,000/mo",2.0,1.0,1000.0
-1.0,-73.83039,40.84773,"$2,199/mo",3.0,1.5,1600.0
-1.0,-73.828514,40.848149,"$1,880/mo",2.0,1.0,
-1.0,-73.83782,40.839534,"$1,836/mo",3.0,3.0,
-1.0,-73.8309,40.85311,"$2,100/mo",2.0,1.0,1000.0
-1.0,-73.834678,40.841388,"$2,000/mo",2.0,1.0,
-1.0,-73.83335,40.84725,"$1,500/mo",1.0,1.0,600.0
-1.0,-73.8329,40.84212,"$1,550/mo",1.0,1.0,
-1.0,-73.83419,40.84789,"$2,000/mo",2.0,1.0,4750.0
-1.0,-73.82924,40.84626,"$1,450/mo",1.0,1.0,
-1.0,-73.84803,40.84753,"$2,000/mo",2.0,1.0,1000.0
-1.0,-73.83111,40.84528,"$2,200/mo",2.0,,
-1.0,-73.83119,40.85456,"$2,400/mo",3.0,1.5,
-1.0,-73.828274,40.847909,"$2,500/mo",3.0,1.0,1000.0
-1.0,-73.82927,40.846262,"$2,250/mo",3.0,1.0,1400.0
-1.0,-73.826658,40.839722,"$2,200/mo",3.0,1.0,1000.0
-1.0,-73.83144,40.8482,"$2,000/mo",2.0,1.0,1618.0
-1.0,-73.85796,40.85649,"$1,350/mo",1.0,1.0,900.0
-1.0,-73.832095,40.845336,"$2,150/mo",3.0,1.0,
-1.0,-73.830853,40.853983,"$2,650/mo",4.0,2.0,
-1.0,-73.831552,40.854736,"$2,400/mo",3.0,1.5,
-1.0,-73.851718,40.854114,"$2,400/mo",3.0,1.5,
-1.0,-73.86199,40.85439,"$2,000/mo",2.0,1.0,1000.0
-1.0,-73.8587,40.847,"$1,500/mo",1.0,1.0,800.0
-1.0,-73.85472,40.84344,"$1,550/mo",1.0,1.0,
-1.0,-73.85618,40.84377,"$2,300/mo",3.0,1.0,
-1.0,-73.86023,40.84896,"$1,200/mo",0.0,1.0,1566.0
-1.0,-73.864652,40.853818,"$1,600/mo",1.0,1.0,
-1.0,-73.85107,40.83981,"$2,250/mo",3.0,1.0,1400.0
-1.0,-73.862052,40.844501,"$1,800/mo",2.0,1.0,
-1.0,-73.858712,40.84799,"$2,500/mo",3.0,1.0,1200.0
-1.0,-73.85841,40.83959,"$1,500/mo",1.0,1.0,650.0
-1.0,-73.85862,40.84969,"$1,600/mo",1.0,2.0,775.0
-1.0,-73.86018,40.85227,"$2,600/mo",3.0,1.5,1400.0
-1.0,-73.862587,40.845163,"$1,400/mo",1.0,1.0,
-1.0,-73.86921,40.84924,"$1,400/mo",1.0,1.0,
-1.0,-73.85386,40.83437,"$1,570/mo",1.0,1.0,
-1.0,-73.86023,40.84896,"$1,100/mo",0.0,1.0,
-1.0,-73.85206,40.83563,"$1,350/mo",0.0,1.0,
1927.0,-73.856293,40.848088,"$2,100/mo",2.0,1.0,1000.0
-1.0,-73.85981,40.84729,"$1,800/mo",2.0,,
-1.0,-73.854148,40.833358,"$1,575/mo",1.0,1.0,
-1.0,-73.85173,40.84027,"$2,250/mo",3.0,1.0,
-1.0,-73.866858,40.854995,"$1,550/mo",1.0,1.0,
-1.0,-73.86206,40.85231,"$2,400/mo",3.0,1.5,1700.0
1975.0,-73.846199,40.832056,"$2,600/mo",3.0,1.0,1100.0
-1.0,-73.858734,40.853069,"$1,800/mo",2.0,1.0,3392.0
1920.0,-73.865628,40.844866,"$1,550/mo",1.0,1.0,3360.0
-1.0,-73.865692,40.856687,"$1,600/mo",1.0,1.0,
1940.0,-73.865981,40.856317,"$1,600/mo",1.0,1.0,745.0
-1.0,-73.86391,40.85329,"$1,800/mo",2.0,1.0,
1930.0,-73.866013,40.855793,"$2,400/mo",3.0,1.0,1300.0
-1.0,-73.866649,40.856276,"$2,000/mo",2.0,1.0,
-1.0,-73.849378,40.835886,"$1,650/mo",1.0,1.0,
2002.0,-73.909232,40.887083,"$1,900/mo",1.0,1.0,650.0
-1.0,-73.897002,40.882199,"$2,161/mo",2.0,1.0,1104.0
-1.0,-73.89738,40.881459,"$1,924/mo",2.0,1.0,965.0
-1.0,-73.904467,40.871001,"$1,650/mo",1.0,1.0,
-1.0,-73.905696,40.88032,"$1,700/mo",1.0,1.0,
-1.0,-73.901586,40.876376,"$1,135/mo",1.0,1.0,
1953.0,-73.919411,40.882311,"$3,050/mo",3.0,2.0,61538.0
-1.0,-73.912239,40.888701,"$2,500/mo",3.0,2.0,
1941.0,-73.906558,40.886056,"$2,300/mo",2.0,1.0,1000.0
-1.0,-73.899899,40.885037,"$2,050/mo",2.0,1.0,
-1.0,-73.900807,40.879469,"$1,750/mo",1.0,1.0,
-1.0,-73.912513,40.888724,"$3,995/mo",2.0,2.0,1060.0
-1.0,-73.903493,40.887941,"$2,050/mo",2.0,1.0,
-1.0,-73.905935,40.878691,"$3,194/mo",4.0,1.5,
-1.0,-73.905374,40.880163,"$1,795/mo",1.0,1.0,
-1.0,-73.918525,40.877194,"$1,925/mo",1.0,1.0,650.0
-1.0,-73.897474,40.883988,"$1,455/mo",1.0,1.0,600.0
-1.0,-73.908327,40.886112,"$2,850/mo",2.0,1.0,1200.0
2004.0,-73.9034,40.887426,"$3,900/mo",3.0,2.0,1100.0
-1.0,-73.909418,40.877751,"$2,695/mo",3.0,1.0,1300.0
-1.0,-73.904253,40.873925,"$1,450/mo",0.0,1.0,
1966.0,-73.911105,40.881125,"$2,399/mo",3.0,2.0,950.0
-1.0,-73.910807,40.874682,"$1,850/mo",1.0,1.0,700.0
1992.0,-73.90794,40.88421,"$3,895/mo",4.0,2.0,1500.0
-1.0,-73.913418,40.879484,"$4,200/mo",3.0,2.0,
1960.0,-73.911769,40.880134,"$3,700/mo",3.0,2.0,1400.0
-1.0,-73.916823,40.882318,"$2,842/mo",1.0,1.0,700.0
-1.0,-73.905134,40.880448,"$2,400/mo",3.0,1.0,2000.0
-1.0,-73.910165,40.877332,"$2,500/mo",3.0,1.0,
-1.0,-73.78925,40.84737,"$2,200/mo",3.0,1.0,
-1.0,-73.789,40.85343,"$2,500/mo",3.0,2.0,1000.0
1940.0,-73.788976,40.84793,"$1,800/mo",1.0,1.0,794.0
-1.0,-73.789,40.85343,"$1,750/mo",1.0,1.0,
-1.0,-73.789,40.85343,"$1,750/mo",1.0,1.0,2194.0
1996.0,-73.789017,40.853433,"$1,750/mo",1.0,1.0,
-1.0,-73.789,40.85343,"$1,700/mo",1.0,1.0,600.0
-1.0,-73.789,40.85343,"$1,750/mo",1.0,1.0,700.0
-1.0,-73.78718,40.84068,"$2,100/mo",2.0,1.0,920.0
1963.0,-73.785637,40.843684,"$2,000/mo",2.0,1.0,900.0
-1.0,-73.78496,40.84314,"$2,000/mo",1.0,1.0,
-1.0,-73.78899,40.84672,"$2,000/mo",2.0,1.0,2300.0
-1.0,-73.79091,40.85461,"$2,250/mo",2.0,1.0,
-1.0,-73.78925,40.84737,"$2,550/mo",3.0,1.0,
-1.0,-73.789628,40.847502,"$2,150/mo",2.0,1.0,800.0
2000.0,-73.789137,40.853181,"$2,500/mo",3.0,2.0,1320.0
1925.0,-73.789001,40.853431,"$2,500/mo",3.0,2.0,2332.0
1988.0,-73.7858,40.84853,"$2,400/mo",2.0,1.0,850.0
-1.0,-73.78925,40.84737,"$2,200/mo",3.0,1.0,
-1.0,-73.7852,40.84754,"$1,600/mo",1.0,1.0,480.0
1925.0,-73.81545,40.8177,"$2,150/mo",3.0,1.0,1000.0
-1.0,-73.81808,40.82048,"$1,950/mo",3.0,1.0,
-1.0,-73.82311,40.83932,"$2,000/mo",2.0,1.0,
2011.0,-73.814455,40.816833,"$1,700/mo",1.0,1.0,800.0
-1.0,-73.81918,40.82741,"$2,200/mo",3.0,1.0,900.0
-1.0,-73.82639,40.81324,"$2,000/mo",2.0,1.0,
-1.0,-73.81748,40.8448,"$2,500/mo",2.0,1.0,
-1.0,-73.82411,40.81634,"$2,400/mo",3.0,1.0,1000.0
1935.0,-73.825108,40.832015,"$2,200/mo",2.0,1.0,900.0
1920.0,-73.824946,40.832362,"$2,550/mo",4.0,2.0,1880.0
-1.0,-73.8156,40.84494,"$2,650/mo",2.0,1.0,800.0
-1.0,-73.82553,40.81354,"$2,000/mo",2.0,1.0,
-1.0,-73.82933,40.83277,"$2,600/mo",3.0,2.0,1300.0
1925.0,-73.814451,40.817768,"$2,100/mo",3.0,1.0,1000.0
-1.0,-73.8075,40.81408,"$2,500/mo",3.0,2.0,
-1.0,-73.82012,40.84805,"$2,000/mo",2.0,1.0,1328.0
-1.0,-73.813824,40.817611,"$1,700/mo",1.0,1.0,
-1.0,-73.827479,40.831077,"$2,100/mo",3.0,1.0,1200.0
-1.0,-73.807496,40.814074,"$2,500/mo",3.0,2.0,1200.0
2012.0,-73.80707,40.82076,"$3,500/mo",3.0,2.0,1200.0
-1.0,-73.817271,40.83735,"$2,150/mo",2.0,1.0,1100.0
-1.0,-73.81188,40.82052,"$2,000/mo",3.0,1.0,
-1.0,-73.807119,40.814001,"$2,400/mo",3.0,2.0,1500.0
-1.0,-73.82515,40.84337,"$3,400/mo",3.0,2.0,
-1.0,-73.822085,40.82677,"$1,300/mo",0.0,1.0,
-1.0,-73.818926,40.8232,"$1,300/mo",0.0,1.0,700.0
2003.0,-73.81142,40.817581,"$1,750/mo",1.0,1.0,1145.0
1935.0,-73.824671,40.825687,"$2,400/mo",3.0,1.0,1600.0
-1.0,-73.818379,40.822558,"$2,300/mo",3.0,2.0,
-1.0,-73.81445,40.81776,"$1,700/mo",1.0,1.0,1100.0
1925.0,-73.813806,40.818112,"$1,700/mo",2.0,1.0,1600.0
-1.0,-73.8189,40.83534,"$1,900/mo",2.0,1.0,
-1.0,-73.82157,40.81929,"$2,300/mo",3.0,1.0,
-1.0,-73.818302,40.824053,"$2,300/mo",3.0,2.0,1400.0
-1.0,-73.823217,40.816062,"$1,650/mo",1.0,1.0,650.0
-1.0,-73.81654,40.84598,"$2,500/mo",2.0,1.0,1135.0
-1.0,-73.81872,40.83259,"$1,500/mo",1.0,1.0,
-1.0,-73.82292,40.82907,"$1,900/mo",2.0,1.0,900.0
-1.0,-73.81445,40.81776,"$1,990/mo",3.0,1.0,1600.0
-1.0,-73.81728,40.82212,"$1,450/mo",1.0,1.0,
-1.0,-73.84961,40.89849,"$2,400/mo",3.0,1.0,2961.0
-1.0,-73.844572,40.893601,"$2,300/mo",3.0,1.0,
-1.0,-73.842559,40.90002,"$1,850/mo",3.0,1.0,2550.0
-1.0,-73.84454,40.89271,"$2,400/mo",3.0,1.5,
-1.0,-73.852673,40.886352,"$2,500/mo",2.0,1.0,
-1.0,-73.850073,40.897946,"$2,000/mo",3.0,1.0,1200.0
-1.0,-73.83444,40.88569,"$1,800/mo",2.0,1.0,
1955.0,-73.84633,40.881546,"$2,250/mo",3.0,1.0,1680.0
-1.0,-73.85019,40.88287,"$1,400/mo",1.0,1.0,2646.0
-1.0,-73.84528,40.88955,"$1,250/mo",1.0,1.0,
-1.0,-73.86334,40.88872,"$2,500/mo",3.0,1.0,
-1.0,-73.851458,40.888497,"$1,345/mo",1.0,1.0,
-1.0,-73.83589,40.88469,"$2,200/mo",3.0,2.0,
-1.0,-73.849189,40.886111,"$2,475/mo",4.0,1.0,
-1.0,-73.85149,40.88578,"$2,150/mo",2.0,1.0,3000.0
-1.0,-73.84882,40.88493,"$2,000/mo",2.0,1.0,3000.0
-1.0,-73.84529,40.89984,"$2,250/mo",3.0,1.0,1050.0
1950.0,-73.847464,40.897091,"$2,200/mo",3.0,1.0,900.0
1950.0,-73.844585,40.893618,"$1,500/mo",1.0,1.0,1815.0
-1.0,-73.85237,40.8844,"$2,000/mo",2.0,1.0,
-1.0,-73.85237,40.8844,"$2,000/mo",2.0,1.0,
-1.0,-73.85237,40.8844,"$2,000/mo",2.0,1.0,
-1.0,-73.856952,40.886917,"$2,600/mo",3.0,1.0,
-1.0,-73.85763,40.89349,"$1,840/mo",2.0,1.0,
-1.0,-73.863489,40.888426,"$1,500/mo",1.0,1.0,
-1.0,-73.854491,40.892477,"$1,600/mo",1.0,1.0,
-1.0,-73.8535,40.89669,"$2,000/mo",3.0,1.0,900.0
1925.0,-73.854205,40.891022,"$2,000/mo",2.0,1.0,
-1.0,-73.84882,40.88493,"$2,000/mo",2.0,1.0,
-1.0,-73.8528,40.88371,"$2,000/mo",2.0,1.0,
-1.0,-73.86091,40.88711,"$2,000/mo",2.0,1.0,
-1.0,-73.86091,40.88711,"$2,000/mo",2.0,1.0,
-1.0,-73.8528,40.88371,"$2,350/mo",3.0,1.0,
1960.0,-73.86052,40.88782,"$2,500/mo",3.0,1.0,
-1.0,-73.84882,40.88493,"$2,000/mo",2.0,1.0,2940.0
-1.0,-73.8662,40.88201,"$1,075/mo",1.0,1.0,
1965.0,-73.866014,40.87,"$1,400/mo",1.0,1.0,550.0
-1.0,-73.86733,40.881092,"$1,250/mo",1.0,1.0,
1915.0,-73.875445,40.876402,$600/mo,1.0,1.0,3060.0
-1.0,-73.865419,40.883576,"$2,500/mo",3.0,1.0,1300.0
-1.0,-73.86162,40.87849,"$1,903/mo",2.0,1.0,
-1.0,-73.86221,40.878544,"$1,750/mo",2.0,1.0,
-1.0,-73.86162,40.87754,"$2,429/mo",3.0,1.0,
-1.0,-73.861595,40.879147,"$2,350/mo",3.0,2.0,
-1.0,-73.865532,40.870531,"$1,453/mo",1.0,1.0,599.0
-1.0,-73.865579,40.868925,"$1,455/mo",1.0,1.0,599.0
1930.0,-73.881086,40.878347,"$2,123/mo",1.0,,4480.0
1962.0,-73.869519,40.858875,"$1,900/mo",2.0,1.0,
-1.0,-73.878497,40.882036,"$1,450/mo",0.0,1.0,
-1.0,-73.86813,40.8753,"$2,500/mo",3.0,1.0,
-1.0,-73.86433,40.86966,"$1,550/mo",1.0,1.0,1100.0
-1.0,-73.86433,40.86966,"$2,000/mo",2.0,1.0,1100.0
-1.0,-73.85916,40.88408,"$1,600/mo",2.0,1.0,3240.0
-1.0,-73.883151,40.87963,"$2,250/mo",3.0,1.0,800.0
-1.0,-73.877497,40.87183,"$1,950/mo",2.0,1.0,
-1.0,-73.85955,40.88337,"$2,350/mo",3.0,2.0,
-1.0,-73.86162,40.87754,"$2,429/mo",3.0,1.0,
-1.0,-73.86162,40.87754,"$2,450/mo",3.0,1.0,
-1.0,-73.86162,40.87754,"$2,429/mo",3.0,1.0,
-1.0,-73.869804,40.859385,"$1,350/mo",0.0,1.0,
-1.0,-73.865617,40.867999,"$1,500/mo",1.0,1.0,
-1.0,-73.86526,40.86968,"$1,725/mo",1.0,1.0,
1957.0,-73.869918,40.861062,"$1,350/mo",0.0,1.0,600.0
-1.0,-73.876762,40.871104,"$1,895/mo",2.0,1.0,
-1.0,-73.87957,40.882847,"$2,000/mo",2.0,1.0,
-1.0,-73.883067,40.879129,"$2,250/mo",3.0,1.0,
-1.0,-73.87357,40.879417,"$1,330/mo",0.0,1.0,400.0
-1.0,-73.908318,40.862103,"$1,900/mo",2.0,2.0,
-1.0,-73.90179,40.86182,"$3,000/mo",4.0,2.0,
-1.0,-73.903717,40.865342,"$1,900/mo",2.0,1.0,699.0
-1.0,-73.902347,40.869301,"$1,590/mo",0.0,1.0,
-1.0,-73.905286,40.862376,"$1,500/mo",1.0,1.0,
-1.0,-73.899565,40.860713,"$1,425/mo",1.0,1.0,
-1.0,-73.90213,40.86941,"$1,700/mo",1.0,1.0,700.0
-1.0,-73.903485,40.861489,"$2,200/mo",3.0,1.0,
-1.0,-73.90487,40.85869,"$2,300/mo",3.0,1.0,
-1.0,-73.895707,40.867804,"$1,595/mo",2.0,1.0,
-1.0,-73.886226,40.875744,"$1,600/mo",1.0,1.0,700.0
-1.0,-73.905319,40.859635,"$2,300/mo",3.0,1.0,1355.0
-1.0,-73.891124,40.870267,"$1,650/mo",1.0,1.0,650.0
-1.0,-73.905702,40.859355,"$2,300/mo",3.0,1.0,1483.0
-1.0,-73.899476,40.873037,"$2,555/mo",3.0,1.0,1800.0
-1.0,-73.902489,40.865236,"$1,700/mo",2.0,1.0,
-1.0,-73.904653,40.869331,"$1,950/mo",2.0,1.0,
1927.0,-73.901748,40.873668,"$1,954/mo",2.0,1.0,700.0
-1.0,-73.90532,40.85964,"$2,300/mo",3.0,1.0,1100.0
-1.0,-73.886503,40.875124,"$1,550/mo",1.0,1.0,
-1.0,-73.889001,40.873073,"$1,925/mo",2.0,1.0,1100.0
-1.0,-73.90175,40.87367,"$1,985/mo",2.0,1.0,
-1.0,-73.89497,40.86875,"$1,200/mo",1.0,1.0,
-1.0,-73.913555,40.860726,"$2,050/mo",2.0,1.0,802.0
-1.0,-73.905719,40.859327,"$2,300/mo",3.0,1.0,1500.0
-1.0,-73.90777,40.85961,"$1,850/mo",1.0,1.0,3510.0
-1.0,-73.90067,40.87568,"$1,500/mo",1.0,1.0,600.0
-1.0,-73.89069,40.870526,"$1,725/mo",1.0,1.0,
-1.0,-73.900434,40.86181,"$3,000/mo",4.0,2.0,1100.0
-1.0,-73.90099,40.873298,"$1,600/mo",1.0,1.0,
-1.0,-73.89187,40.86959,"$1,725/mo",1.0,1.0,
-1.0,-73.89963,40.8622,"$2,200/mo",2.0,1.0,
-1.0,-73.89963,40.8622,"$2,200/mo",2.0,1.0,
-1.0,-73.895511,40.868541,"$1,725/mo",2.0,1.0,1100.0
-1.0,-73.89974,40.85979,"$1,425/mo",1.0,1.0,
1930.0,-73.85943,40.8713,"$2,400/mo",4.0,1.0,
-1.0,-73.85948,40.86957,"$2,400/mo",4.0,1.0,
-1.0,-73.84617,40.8675,"$1,450/mo",1.0,1.0,
-1.0,-73.84354,40.87125,$800/mo,1.0,1.0,1391.0
-1.0,-73.85793,40.877502,"$2,200/mo",2.0,1.0,
-1.0,-73.86063,40.86308,"$2,107/mo",2.0,1.0,
-1.0,-73.859614,40.876312,"$2,375/mo",3.0,2.0,
2006.0,-73.848091,40.866531,"$1,250/mo",1.0,1.0,
1955.0,-73.838185,40.857517,"$1,850/mo",2.0,1.0,1000.0
1941.0,-73.859711,40.863071,"$1,400/mo",1.0,1.0,1000.0
-1.0,-73.85571,40.86768,$800/mo,1.0,1.0,
-1.0,-73.83017,40.85964,"$2,400/mo",3.0,1.0,1000.0
-1.0,-73.860622,40.863086,"$2,107/mo",2.0,1.0,1100.0
-1.0,-73.86063,40.86308,"$2,107/mo",2.0,1.0,
-1.0,-73.85758,40.87548,"$2,350/mo",3.0,1.0,
-1.0,-73.86155,40.86555,"$2,107/mo",2.0,1.0,750.0
-1.0,-73.85719,40.87619,"$2,000/mo",2.0,1.0,
-1.0,-73.84552,40.85853,"$1,900/mo",2.0,1.0,
-1.0,-73.85784,40.88034,"$2,000/mo",2.0,1.0,
-1.0,-73.85534,40.87954,"$2,000/mo",2.0,1.0,
1935.0,-73.860881,40.864262,"$2,107/mo",2.0,1.0,3000.0
1958.0,-73.841559,40.859844,"$2,600/mo",3.0,1.0,1300.0
-1.0,-73.84186,40.85941,"$1,600/mo",1.0,1.0,850.0
-1.0,-73.85643,40.87757,"$2,750/mo",3.0,1.0,
-1.0,-73.84625,40.88037,"$1,500/mo",0.0,1.0,
-1.0,-73.85758,40.87548,"$2,350/mo",3.0,1.0,
-1.0,-73.85818,40.871792,"$2,450/mo",3.0,1.0,1000.0
-1.0,-73.85758,40.87548,"$2,350/mo",3.0,1.0,
-1.0,-73.85758,40.87548,"$2,350/mo",3.0,1.0,
-1.0,-73.85183,40.87117,"$2,400/mo",3.0,2.0,1200.0
1955.0,-73.848531,40.867628,"$2,700/mo",3.0,1.0,3150.0
1945.0,-73.850813,40.862254,"$1,800/mo",2.0,1.0,
-1.0,-73.840134,40.867623,"$2,500/mo",3.0,1.0,1022.0
-1.0,-73.84809,40.86653,"$1,500/mo",1.0,1.0,
-1.0,-73.85263,40.87868,"$1,400/mo",1.0,1.0,3075.0
-1.0,-73.845281,40.865959,"$1,900/mo",2.0,1.0,
-1.0,-73.84956,40.90503,"$1,325/mo",0.0,1.0,
-1.0,-73.874818,40.896843,"$1,250/mo",0.0,1.0,
-1.0,-73.87059,40.89723,"$1,200/mo",1.0,1.0,
-1.0,-73.86932,40.896875,"$1,900/mo",3.0,1.5,1200.0
-1.0,-73.86997,40.8966,"$1,900/mo",3.0,1.5,1150.0
-1.0,-73.862193,40.900283,"$1,925/mo",2.0,2.0,
-1.0,-73.85138,40.90389,"$1,700/mo",2.0,1.0,
2006.0,-73.876392,40.89634,"$1,775/mo",1.0,1.0,950.0
-1.0,-73.87295,40.89906,"$2,700/mo",2.0,1.0,1100.0
-1.0,-73.85861,40.90013,"$1,650/mo",1.0,1.0,
-1.0,-73.85067,40.90163,"$2,500/mo",4.0,1.0,2875.0
-1.0,-73.86509,40.89921,"$2,400/mo",3.0,1.5,
-1.0,-73.87257,40.89702,"$2,700/mo",2.0,1.0,
-1.0,-73.854431,40.900478,"$2,100/mo",2.0,1.0,
-1.0,-73.85138,40.90389,"$1,700/mo",2.0,1.0,750.0
-1.0,-73.875457,40.896354,"$2,200/mo",3.0,1.0,1200.0
1925.0,-73.845085,40.905103,"$1,800/mo",6.0,3.5,3507.0
-1.0,-73.85704,40.89793,"$2,300/mo",3.0,1.5,
-1.0,-73.873178,40.898633,"$2,700/mo",2.0,1.0,1100.0
-1.0,-73.8656,40.90192,"$1,800/mo",2.0,1.0,
-1.0,-73.877113,40.895471,"$1,900/mo",2.0,1.0,900.0
-1.0,-73.847122,40.906058,"$2,900/mo",4.0,3.0,
1931.0,-73.84751,40.90524,"$1,800/mo",2.0,1.0,3460.0
-1.0,-73.85292,40.90459,"$2,300/mo",3.0,1.0,
1925.0,-73.87481,40.89755,"$1,795/mo",2.0,1.0,1500.0
-1.0,-73.867383,40.897047,"$1,900+/mo",2.0,1.0,
-1.0,-73.87576,40.89565,"$2,350/mo",3.0,1.0,1100.0
-1.0,-73.87378,40.89899,"$1,600/mo",1.0,1.0,
-1.0,-73.86273,40.898286,"$2,100/mo",2.0,1.0,999.0
-1.0,-73.85067,40.90163,"$2,400/mo",4.0,1.0,1150.0
1920.0,-73.871982,40.897565,"$3,200/mo",4.0,2.0,2232.0
-1.0,-73.871165,40.898753,"$1,575/mo",0.0,1.0,800.0
-1.0,-73.875388,40.896068,"$2,200/mo",3.0,1.0,
-1.0,-73.85343,40.89812,"$2,388/mo",3.0,1.0,1000.0
-1.0,-73.864754,40.89696,"$1,675/mo",1.0,1.0,1000.0
-1.0,-73.85861,40.90013,"$1,450/mo",0.0,1.0,
-1.0,-73.90398,40.908389,"$1,845/mo",1.0,1.0,
2016.0,-73.898664,40.896656,"$6,000/mo",3.0,2.5,1700.0
-1.0,-73.906185,40.903935,"$1,800/mo",1.0,1.0,
1959.0,-73.896997,40.909843,"$1,750/mo",1.0,1.0,
-1.0,-73.900898,40.906688,"$3,800/mo",4.0,2.0,1500.0
-1.0,-73.899304,40.903108,"$1,700/mo",1.0,1.0,850.0
-1.0,-73.897148,40.907275,"$2,890/mo",3.0,1.5,1400.0
-1.0,-73.906786,40.890871,"$2,300/mo",2.0,1.0,
-1.0,-73.912019,40.894222,"$10,000/mo",5.0,4.0,
-1.0,-73.90158,40.912392,"$2,500/mo",3.0,1.5,
-1.0,-73.898089,40.8989,"$2,850/mo",2.0,2.0,
-1.0,-73.896734,40.903423,"$1,675/mo",1.0,1.0,700.0
-1.0,-73.906232,40.903766,"$2,300/mo",2.0,1.0,
-1.0,-73.902658,40.909539,"$3,200/mo",4.0,2.0,1296.0
2006.0,-73.909255,40.893972,"$1,950/mo",1.0,1.0,57250.0
1962.0,-73.905605,40.909164,"$2,500/mo",1.0,1.0,750.0
-1.0,-73.900139,40.88906,"$1,600/mo",1.0,1.0,650.0
-1.0,-73.910207,40.890442,"$2,440/mo",2.0,2.0,1118.0
-1.0,-73.917395,40.8896,"$2,400/mo",1.0,1.0,800.0
1961.0,-73.909021,40.89637,"$2,300/mo",1.0,1.0,
-1.0,-73.897579,40.898387,"$1,850/mo",2.0,1.0,
-1.0,-73.916919,40.88942,"$4,300/mo",3.0,3.0,1800.0
-1.0,-73.871528,40.829189,"$1,600/mo",1.0,1.0,2000.0
-1.0,-73.86929,40.827738,"$1,550/mo",1.0,1.0,
-1.0,-73.882192,40.82805,"$160,000/mo",1.0,1.0,
-1.0,-73.854858,40.828203,"$2,300/mo",4.0,1.0,
-1.0,-73.87514,40.83176,"$1,800/mo",2.0,1.0,
-1.0,-73.86754,40.83282,"$1,700/mo",2.0,1.0,
-1.0,-73.85306,40.82717,"$2,400/mo",3.0,1.0,
-1.0,-73.85037,40.82902,"$2,600/mo",3.0,1.0,
-1.0,-73.873807,40.826187,"$1,875/mo",2.0,1.0,
-1.0,-73.87281,40.83019,"$2,500/mo",3.0,1.0,
1930.0,-73.874337,40.83116,"$2,200/mo",3.0,1.0,860.0
-1.0,-73.878248,40.83007,"$1,800/mo",2.0,1.0,950.0
1950.0,-73.874395,40.825755,"$1,900/mo",2.0,1.0,2260.0
-1.0,-73.8709,40.83056,"$1,550/mo",1.0,1.0,
-1.0,-73.87012,40.82717,"$2,000/mo",3.0,1.0,1000.0
-1.0,-73.881855,40.827795,"$80,000/mo",1.0,1.0,
